code,year,population,month,vlookup
DE,2013,925749.0,10,DE+2013+10
DE,2009,891730.0,10,DE+2009+10
DE,2010,899711.0,10,DE+2010+10
DE,2011,907985.0,10,DE+2011+10
DE,2012,917053.0,10,DE+2012+10
DC,2012,633427.0,10,DC+2012+10
DC,2011,619624.0,10,DC+2011+10
DC,2010,605125.0,10,DC+2010+10
DC,2013,646449.0,10,DC+2013+10
DC,2009,592228.0,10,DC+2009+10
DC,2007,574404.0,10,DC+2007+10
DC,2008,580236.0,10,DC+2008+10
DC,2005,567136.0,10,DC+2005+10
DC,2006,570681.0,10,DC+2006+10
DC,2003,568502.0,10,DC+2003+10
DC,2004,567754.0,10,DC+2004+10
DC,2001,574504.0,10,DC+2001+10
DC,2002,573158.0,10,DC+2002+10
DC,1999,570220.0,10,DC+1999+10
DC,2000,572046.0,10,DC+2000+10
DC,1998,565232.0,10,DC+1998+10
DC,1997,567739.0,10,DC+1997+10
DC,1996,572379.0,10,DC+1996+10
DC,1995,580519.0,10,DC+1995+10
DC,1993,595302.0,10,DC+1993+10
DC,1994,589240.0,10,DC+1994+10
DC,1991,600870.0,10,DC+1991+10
DC,1992,597567.0,10,DC+1992+10
DC,1990,605321.0,10,DC+1990+10
FL,1990,13033307.0,10,FL+1990+10
FL,1991,13369798.0,10,FL+1991+10
FL,1994,14239444.0,10,FL+1994+10
FL,1993,13927185.0,10,FL+1993+10
FL,1992,13650553.0,10,FL+1992+10
FL,1995,14537875.0,10,FL+1995+10
FL,1996,14853360.0,10,FL+1996+10
FL,1997,15186304.0,10,FL+1997+10
FL,1998,15486559.0,10,FL+1998+10
FL,1999,15759421.0,10,FL+1999+10
FL,2000,16047515.0,10,FL+2000+10
FL,2001,16356966.0,10,FL+2001+10
FL,2002,16689370.0,10,FL+2002+10
FL,2003,17004085.0,10,FL+2003+10
FL,2004,17415318.0,10,FL+2004+10
FL,2005,17842038.0,10,FL+2005+10
FL,2006,18166990.0,10,FL+2006+10
FL,2007,18367842.0,10,FL+2007+10
FL,2008,18527305.0,10,FL+2008+10
FL,2009,18652644.0,10,FL+2009+10
FL,2013,19552860.0,10,FL+2013+10
FL,2010,18846054.0,10,FL+2010+10
FL,2011,19083482.0,10,FL+2011+10
FL,2012,19320749.0,10,FL+2012+10
GA,2012,9915646.0,10,GA+2012+10
GA,2011,9810181.0,10,GA+2011+10
GA,2010,9713248.0,10,GA+2010+10
GA,2013,9992167.0,10,GA+2013+10
GA,2009,9620846.0,10,GA+2009+10
GA,2007,9349988.0,10,GA+2007+10
GA,2008,9504843.0,10,GA+2008+10
GA,2005,8925922.0,10,GA+2005+10
GA,2006,9155813.0,10,GA+2006+10
GA,2003,8622793.0,10,GA+2003+10
GA,2004,8769252.0,10,GA+2004+10
GA,2001,8377038.0,10,GA+2001+10
GA,2002,8508256.0,10,GA+2002+10
GA,1999,8045965.0,10,GA+1999+10
GA,2000,8227303.0,10,GA+2000+10
GA,1997,7685099.0,10,GA+1997+10
GA,1998,7863536.0,10,GA+1998+10
GA,1996,7501069.0,10,GA+1996+10
GA,1995,7328413.0,10,GA+1995+10
GA,1992,6817203.0,10,GA+1992+10
GA,1993,6978240.0,10,GA+1993+10
GA,1994,7157165.0,10,GA+1994+10
GA,1991,6653005.0,10,GA+1991+10
GA,1990,6512602.0,10,GA+1990+10
HI,1990,1113491.0,10,HI+1990+10
HI,1991,1136754.0,10,HI+1991+10
HI,1994,1187536.0,10,HI+1994+10
HI,1993,1172838.0,10,HI+1993+10
HI,1992,1158613.0,10,HI+1992+10
HI,1995,1196854.0,10,HI+1995+10
HI,1996,1203755.0,10,HI+1996+10
HI,1998,1215233.0,10,HI+1998+10
HI,1997,1211640.0,10,HI+1997+10
HI,2000,1213519.0,10,HI+2000+10
HI,1999,1210300.0,10,HI+1999+10
HI,2002,1239613.0,10,HI+2002+10
HI,2001,1225948.0,10,HI+2001+10
HI,2004,1273569.0,10,HI+2004+10
HI,2003,1251154.0,10,HI+2003+10
HI,2006,1309731.0,10,HI+2006+10
HI,2005,1292729.0,10,HI+2005+10
HI,2008,1332213.0,10,HI+2008+10
HI,2007,1315675.0,10,HI+2007+10
HI,2009,1346717.0,10,HI+2009+10
HI,2013,1404054.0,10,HI+2013+10
HI,2010,1363731.0,10,HI+2010+10
HI,2011,1376897.0,10,HI+2011+10
HI,2012,1390090.0,10,HI+2012+10
ID,2012,1595590.0,10,ID+2012+10
ID,2011,1583930.0,10,ID+2011+10
ID,2010,1570718.0,10,ID+2010+10
ID,2013,1612136.0,10,ID+2013+10
ID,2009,1554439.0,10,ID+2009+10
ID,2007,1505105.0,10,ID+2007+10
ID,2008,1534320.0,10,ID+2008+10
ID,2005,1428241.0,10,ID+2005+10
ID,2006,1468669.0,10,ID+2006+10
ID,2003,1363380.0,10,ID+2003+10
ID,2004,1391802.0,10,ID+2004+10
ID,2001,1319962.0,10,ID+2001+10
ID,2002,1340372.0,10,ID+2002+10
ID,1999,1275674.0,10,ID+1999+10
ID,2000,1299430.0,10,ID+2000+10
ID,1997,1228520.0,10,ID+1997+10
ID,1998,1252330.0,10,ID+1998+10
ID,1996,1203083.0,10,ID+1996+10
ID,1995,1177322.0,10,ID+1995+10
ID,1992,1071685.0,10,ID+1992+10
ID,1993,1108768.0,10,ID+1993+10
ID,1994,1145140.0,10,ID+1994+10
ID,1991,1041316.0,10,ID+1991+10
ID,1990,1012384.0,10,ID+1990+10
IL,1990,11453316.0,10,IL+1990+10
IL,1991,11568964.0,10,IL+1991+10
IL,1994,11912585.0,10,IL+1994+10
IL,1993,11809579.0,10,IL+1993+10
IL,1992,11694184.0,10,IL+1992+10
IL,1995,12008437.0,10,IL+1995+10
IL,1996,12101997.0,10,IL+1996+10
IL,1998,12271847.0,10,IL+1998+10
IL,1997,12185715.0,10,IL+1997+10
IL,2000,12434161.0,10,IL+2000+10
IL,1999,12359020.0,10,IL+1999+10
IL,2002,12525556.0,10,IL+2002+10
IL,2001,12488445.0,10,IL+2001+10
IL,2004,12589773.0,10,IL+2004+10
IL,2003,12556006.0,10,IL+2003+10
IL,2006,12643955.0,10,IL+2006+10
IL,2005,12609903.0,10,IL+2005+10
IL,2008,12747038.0,10,IL+2008+10
IL,2007,12695866.0,10,IL+2007+10
IL,2009,12796778.0,10,IL+2009+10
IL,2013,12882135.0,10,IL+2013+10
IL,2010,12839695.0,10,IL+2010+10
IL,2011,12855970.0,10,IL+2011+10
IL,2012,12868192.0,10,IL+2012+10
IN,2012,6537782.0,10,IN+2012+10
IN,2011,6516336.0,10,IN+2011+10
IN,2010,6489965.0,10,IN+2010+10
IN,2013,6570902.0,10,IN+2013+10
IN,2009,6459325.0,10,IN+2009+10
IN,2007,6379599.0,10,IN+2007+10
IN,2008,6424806.0,10,IN+2008+10
IN,2005,6278616.0,10,IN+2005+10
IN,2006,6332669.0,10,IN+2006+10
IN,2003,6196638.0,10,IN+2003+10
IN,2004,6233007.0,10,IN+2004+10
IN,2001,6127760.0,10,IN+2001+10
IN,2002,6155967.0,10,IN+2002+10
IN,1999,6044970.0,10,IN+1999+10
IN,2000,6091866.0,10,IN+2000+10
IN,1997,5955267.0,10,IN+1997+10
IN,1998,5998881.0,10,IN+1998+10
IN,1996,5906013.0,10,IN+1996+10
IN,1995,5851459.0,10,IN+1995+10
IN,1992,5674547.0,10,IN+1992+10
IN,1993,5739019.0,10,IN+1993+10
IN,1994,5793526.0,10,IN+1994+10
IN,1991,5616388.0,10,IN+1991+10
IN,1990,5557798.0,10,IN+1990+10
IA,1990,2781018.0,10,IA+1990+10
IA,1991,2797613.0,10,IA+1991+10
IA,1994,2850746.0,10,IA+1994+10
IA,1993,2836972.0,10,IA+1993+10
IA,1992,2818401.0,10,IA+1992+10
IA,1995,2867373.0,10,IA+1995+10
IA,1996,2880001.0,10,IA+1996+10
IA,1998,2902872.0,10,IA+1998+10
IA,1997,2891119.0,10,IA+1997+10
IA,2000,2929067.0,10,IA+2000+10
IA,1999,2917634.0,10,IA+1999+10
IA,2002,2934234.0,10,IA+2002+10
IA,2001,2931997.0,10,IA+2001+10
IA,2004,2953635.0,10,IA+2004+10
IA,2003,2941999.0,10,IA+2003+10
IA,2006,2982644.0,10,IA+2006+10
IA,2005,2964454.0,10,IA+2005+10
IA,2008,3016734.0,10,IA+2008+10
IA,2007,2999212.0,10,IA+2007+10
IA,2009,3032870.0,10,IA+2009+10
IA,2013,3090416.0,10,IA+2013+10
IA,2010,3050314.0,10,IA+2010+10
IA,2011,3064102.0,10,IA+2011+10
IA,2012,3075039.0,10,IA+2012+10
KS,2012,2885398.0,10,KS+2012+10
KS,2011,2869548.0,10,KS+2011+10
KS,2010,2858910.0,10,KS+2010+10
KS,2013,2893957.0,10,KS+2013+10
KS,2009,2832704.0,10,KS+2009+10
KS,2007,2783785.0,10,KS+2007+10
KS,2008,2808076.0,10,KS+2008+10
KS,2005,2745299.0,10,KS+2005+10
KS,2006,2762931.0,10,KS+2006+10
KS,2003,2723004.0,10,KS+2003+10
KS,2004,2734373.0,10,KS+2004+10
KS,2001,2702162.0,10,KS+2001+10
KS,2002,2713535.0,10,KS+2002+10
KS,1999,2678338.0,10,KS+1999+10
KS,2000,2693681.0,10,KS+2000+10
KS,1997,2635292.0,10,KS+1997+10
KS,1998,2660598.0,10,KS+1998+10
KS,1996,2614554.0,10,KS+1996+10
KS,1995,2601008.0,10,KS+1995+10
KS,1992,2532395.0,10,KS+1992+10
KS,1993,2556547.0,10,KS+1993+10
KS,1994,2580513.0,10,KS+1994+10
KS,1991,2498722.0,10,KS+1991+10
KS,1990,2481349.0,10,KS+1990+10
KY,1990,3694048.0,10,KY+1990+10
KY,1991,3722328.0,10,KY+1991+10
KY,1994,3849088.0,10,KY+1994+10
KY,1993,3812206.0,10,KY+1993+10
KY,1992,3765469.0,10,KY+1992+10
KY,1995,3887427.0,10,KY+1995+10
KY,1996,3919536.0,10,KY+1996+10
KY,1998,3985391.0,10,KY+1998+10
KY,1997,3952747.0,10,KY+1997+10
KY,2000,4049021.0,10,KY+2000+10
KY,1999,4018053.0,10,KY+1999+10
KY,2002,4089875.0,10,KY+2002+10
KY,2001,4068132.0,10,KY+2001+10
KY,2004,4146101.0,10,KY+2004+10
KY,2003,4117170.0,10,KY+2003+10
KY,2006,4219239.0,10,KY+2006+10
KY,2005,4182742.0,10,KY+2005+10
KY,2008,4289878.0,10,KY+2008+10
KY,2007,4256672.0,10,KY+2007+10
KY,2009,4317074.0,10,KY+2009+10
KY,2013,4395295.0,10,KY+2013+10
KY,2010,4347698.0,10,KY+2010+10
KY,2011,4366869.0,10,KY+2011+10
KY,2012,4379730.0,10,KY+2012+10
LA,2012,4602134.0,10,LA+2012+10
LA,2011,4575197.0,10,LA+2011+10
LA,2010,4545392.0,10,LA+2010+10
LA,2013,4625470.0,10,LA+2013+10
LA,2009,4491648.0,10,LA+2009+10
LA,2007,4375581.0,10,LA+2007+10
LA,2008,4435586.0,10,LA+2008+10
LA,2005,4576628.0,10,LA+2005+10
LA,2006,4302665.0,10,LA+2006+10
LA,2003,4521042.0,10,LA+2003+10
LA,2004,4552238.0,10,LA+2004+10
LA,2001,4477875.0,10,LA+2001+10
LA,2002,4497267.0,10,LA+2002+10
LA,2000,4471885.0,10,LA+2000+10
LA,1999,4460811.0,10,LA+1999+10
LA,1997,4421072.0,10,LA+1997+10
LA,1998,4440344.0,10,LA+1998+10
LA,1996,4398877.0,10,LA+1996+10
LA,1995,4378779.0,10,LA+1995+10
LA,1992,4293003.0,10,LA+1992+10
LA,1993,4316428.0,10,LA+1993+10
LA,1994,4347481.0,10,LA+1994+10
LA,1991,4253279.0,10,LA+1991+10
LA,1990,4221532.0,10,LA+1990+10
ME,1990,1231719.0,10,ME+1990+10
ME,1991,1237081.0,10,ME+1991+10
ME,1994,1242662.0,10,ME+1994+10
ME,1993,1242302.0,10,ME+1993+10
ME,1992,1238508.0,10,ME+1992+10
ME,1995,1243481.0,10,ME+1995+10
ME,1996,1249060.0,10,ME+1996+10
ME,1998,1259127.0,10,ME+1998+10
ME,1997,1254774.0,10,ME+1997+10
ME,1999,1266808.0,10,ME+1999+10
ME,2000,1277072.0,10,ME+2000+10
ME,2002,1295960.0,10,ME+2002+10
ME,2001,1285692.0,10,ME+2001+10
ME,2004,1313688.0,10,ME+2004+10
ME,2003,1306513.0,10,ME+2003+10
ME,2006,1323619.0,10,ME+2006+10
ME,2005,1318787.0,10,ME+2005+10
ME,2008,1330509.0,10,ME+2008+10
ME,2007,1327040.0,10,ME+2007+10
ME,2009,1329590.0,10,ME+2009+10
ME,2013,1328302.0,10,ME+2013+10
ME,2010,1327366.0,10,ME+2010+10
ME,2011,1327844.0,10,ME+2011+10
ME,2012,1328501.0,10,ME+2012+10
MD,2012,5884868.0,10,MD+2012+10
MD,2011,5840241.0,10,MD+2011+10
MD,2010,5787193.0,10,MD+2010+10
MD,2013,5928814.0,10,MD+2013+10
MD,2009,5730388.0,10,MD+2009+10
MD,2007,5653408.0,10,MD+2007+10
MD,2008,5684965.0,10,MD+2008+10
MD,2005,5592379.0,10,MD+2005+10
MD,2006,5627367.0,10,MD+2006+10
MD,2003,5496269.0,10,MD+2003+10
MD,2004,5546935.0,10,MD+2004+10
MD,2001,5374691.0,10,MD+2001+10
MD,2002,5440389.0,10,MD+2002+10
MD,2000,5311034.0,10,MD+2000+10
MD,1999,5254509.0,10,MD+1999+10
MD,1997,5157328.0,10,MD+1997+10
MD,1998,5204464.0,10,MD+1998+10
MD,1996,5111986.0,10,MD+1996+10
MD,1995,5070033.0,10,MD+1995+10
MD,1992,4923369.0,10,MD+1992+10
MD,1993,4971889.0,10,MD+1993+10
MD,1994,5023060.0,10,MD+1994+10
MD,1991,4867641.0,10,MD+1991+10
MD,1990,4799770.0,10,MD+1990+10
MA,1990,6022639.0,10,MA+1990+10
MA,1991,6018470.0,10,MA+1991+10
MA,1994,6095241.0,10,MA+1994+10
MA,1993,6060569.0,10,MA+1993+10
MA,1992,6028709.0,10,MA+1992+10
MA,1995,6141445.0,10,MA+1995+10
MA,1996,6179756.0,10,MA+1996+10
MA,1998,6271838.0,10,MA+1998+10
MA,1997,6226058.0,10,MA+1997+10
MA,1999,6317345.0,10,MA+1999+10
MA,2000,6361104.0,10,MA+2000+10
MA,2001,6397634.0,10,MA+2001+10
MA,2002,6417206.0,10,MA+2002+10
MA,2004,6412281.0,10,MA+2004+10
MA,2003,6422565.0,10,MA+2003+10
MA,2006,6410084.0,10,MA+2006+10
MA,2005,6403290.0,10,MA+2005+10
MA,2008,6468967.0,10,MA+2008+10
MA,2007,6431559.0,10,MA+2007+10
MA,2009,6517613.0,10,MA+2009+10
MA,2013,6692824.0,10,MA+2013+10
MA,2010,6563263.0,10,MA+2010+10
MA,2011,6606285.0,10,MA+2011+10
MA,2012,6645303.0,10,MA+2012+10
MI,2012,9882519.0,10,MI+2012+10
MI,2011,9874589.0,10,MI+2011+10
MI,2010,9876149.0,10,MI+2010+10
MI,2013,9895622.0,10,MI+2013+10
MI,2009,9901591.0,10,MI+2009+10
MI,2007,10001284.0,10,MI+2007+10
MI,2008,9946889.0,10,MI+2008+10
MI,2005,10051137.0,10,MI+2005+10
MI,2006,10036081.0,10,MI+2006+10
MI,2003,10041152.0,10,MI+2003+10
MI,2004,10055315.0,10,MI+2004+10
MI,2002,10015710.0,10,MI+2002+10
MI,2001,9991120.0,10,MI+2001+10
MI,2000,9952450.0,10,MI+2000+10
MI,1999,9897116.0,10,MI+1999+10
MI,1997,9809051.0,10,MI+1997+10
MI,1998,9847942.0,10,MI+1998+10
MI,1996,9758645.0,10,MI+1996+10
MI,1995,9676211.0,10,MI+1995+10
MI,1992,9479065.0,10,MI+1992+10
MI,1993,9540114.0,10,MI+1993+10
MI,1994,9597737.0,10,MI+1994+10
MI,1991,9400446.0,10,MI+1991+10
MI,1990,9311319.0,10,MI+1990+10
MN,1990,4389857.0,10,MN+1990+10
MN,1991,4440859.0,10,MN+1991+10
MN,1994,4610355.0,10,MN+1994+10
MN,1993,4555956.0,10,MN+1993+10
MN,1992,4495572.0,10,MN+1992+10
MN,1995,4660180.0,10,MN+1995+10
MN,1996,4712827.0,10,MN+1996+10
MN,1998,4813412.0,10,MN+1998+10
MN,1997,4763390.0,10,MN+1997+10
MN,1999,4873481.0,10,MN+1999+10
MN,2000,4933692.0,10,MN+2000+10
MN,2001,4982796.0,10,MN+2001+10
MN,2002,5018935.0,10,MN+2002+10
MN,2004,5087713.0,10,MN+2004+10
MN,2003,5053572.0,10,MN+2003+10
MN,2006,5163555.0,10,MN+2006+10
MN,2005,5119598.0,10,MN+2005+10
MN,2008,5247018.0,10,MN+2008+10
MN,2007,5207203.0,10,MN+2007+10
MN,2009,5281203.0,10,MN+2009+10
MN,2013,5420380.0,10,MN+2013+10
MN,2010,5310337.0,10,MN+2010+10
MN,2011,5347108.0,10,MN+2011+10
MN,2012,5379646.0,10,MN+2012+10
MS,2012,2986450.0,10,MS+2012+10
MS,2011,2977886.0,10,MS+2011+10
MS,2010,2970047.0,10,MS+2010+10
MS,2013,2991207.0,10,MS+2013+10
MS,2009,2958774.0,10,MS+2009+10
MS,2007,2928350.0,10,MS+2007+10
MS,2008,2947806.0,10,MS+2008+10
MS,2005,2905943.0,10,MS+2005+10
MS,2006,2904978.0,10,MS+2006+10
MS,2003,2868312.0,10,MS+2003+10
MS,2004,2889010.0,10,MS+2004+10
MS,2002,2858681.0,10,MS+2002+10
MS,2001,2852994.0,10,MS+2001+10
MS,2000,2848353.0,10,MS+2000+10
MS,1999,2828408.0,10,MS+1999+10
MS,1997,2777004.0,10,MS+1997+10
MS,1998,2804834.0,10,MS+1998+10
MS,1996,2748085.0,10,MS+1996+10
MS,1995,2722659.0,10,MS+1995+10
MS,1992,2623734.0,10,MS+1992+10
MS,1993,2655100.0,10,MS+1993+10
MS,1994,2688992.0,10,MS+1994+10
MS,1991,2598733.0,10,MS+1991+10
MS,1990,2578897.0,10,MS+1990+10
MO,1990,5128880.0,10,MO+1990+10
MO,1991,5170800.0,10,MO+1991+10
MO,1994,5324497.0,10,MO+1994+10
MO,1993,5271175.0,10,MO+1993+10
MO,1992,5217101.0,10,MO+1992+10
MO,1996,5431553.0,10,MO+1996+10
MO,1995,5378247.0,10,MO+1995+10
MO,1998,5521765.0,10,MO+1998+10
MO,1997,5481193.0,10,MO+1997+10
MO,1999,5561948.0,10,MO+1999+10
MO,2000,5607285.0,10,MO+2000+10
MO,2001,5641142.0,10,MO+2001+10
MO,2002,5674825.0,10,MO+2002+10
MO,2004,5747741.0,10,MO+2004+10
MO,2003,5709403.0,10,MO+2003+10
MO,2006,5842704.0,10,MO+2006+10
MO,2005,5790300.0,10,MO+2005+10
MO,2008,5923916.0,10,MO+2008+10
MO,2007,5887612.0,10,MO+2007+10
MO,2009,5961088.0,10,MO+2009+10
MO,2013,6044171.0,10,MO+2013+10
MO,2010,5996063.0,10,MO+2010+10
MO,2011,6010065.0,10,MO+2011+10
MO,2012,6024522.0,10,MO+2012+10
MT,2012,1005494.0,10,MT+2012+10
MT,2011,997600.0,10,MT+2011+10
MT,2010,990527.0,10,MT+2010+10
MT,2013,1015165.0,10,MT+2013+10
MT,2009,983982.0,10,MT+2009+10
MT,2007,964706.0,10,MT+2007+10
MT,2008,976415.0,10,MT+2008+10
MT,2005,940102.0,10,MT+2005+10
MT,2006,952692.0,10,MT+2006+10
MT,2003,919630.0,10,MT+2003+10
MT,2004,930009.0,10,MT+2004+10
MT,2002,911667.0,10,MT+2002+10
MT,2001,906961.0,10,MT+2001+10
MT,1999,897508.0,10,MT+1999+10
MT,2000,903773.0,10,MT+2000+10
MT,1997,889865.0,10,MT+1997+10
MT,1998,892431.0,10,MT+1998+10
MT,1995,876553.0,10,MT+1995+10
MT,1996,886254.0,10,MT+1996+10
MT,1992,825770.0,10,MT+1992+10
MT,1993,844761.0,10,MT+1993+10
MT,1994,861306.0,10,MT+1994+10
MT,1991,809680.0,10,MT+1991+10
MT,1990,800204.0,10,MT+1990+10
NE,1990,1581660.0,10,NE+1990+10
NE,1991,1595919.0,10,NE+1991+10
NE,1994,1639041.0,10,NE+1994+10
NE,1993,1625590.0,10,NE+1993+10
NE,1992,1611687.0,10,NE+1992+10
NE,1996,1673740.0,10,NE+1996+10
NE,1995,1656993.0,10,NE+1995+10
NE,1998,1695817.0,10,NE+1998+10
NE,1997,1686418.0,10,NE+1997+10
NE,1999,1704764.0,10,NE+1999+10
NE,2000,1713820.0,10,NE+2000+10
NE,2001,1719836.0,10,NE+2001+10
NE,2002,1728292.0,10,NE+2002+10
NE,2004,1749370.0,10,NE+2004+10
NE,2003,1738643.0,10,NE+2003+10
NE,2006,1772693.0,10,NE+2006+10
NE,2005,1761497.0,10,NE+2005+10
NE,2008,1796378.0,10,NE+2008+10
NE,2007,1783440.0,10,NE+2007+10
NE,2009,1812683.0,10,NE+2009+10
NE,2013,1868516.0,10,NE+2013+10
NE,2010,1829838.0,10,NE+2010+10
NE,2011,1841749.0,10,NE+2011+10
NE,2012,1855350.0,10,NE+2012+10
NV,2012,2754354.0,10,NV+2012+10
NV,2011,2717951.0,10,NV+2011+10
NV,2010,2703230.0,10,NV+2010+10
NV,2013,2790136.0,10,NV+2013+10
NV,2009,2684665.0,10,NV+2009+10
NV,2007,2601072.0,10,NV+2007+10
NV,2008,2653630.0,10,NV+2008+10
NV,2005,2432143.0,10,NV+2005+10
NV,2006,2522658.0,10,NV+2006+10
NV,2003,2248850.0,10,NV+2003+10
NV,2004,2346222.0,10,NV+2004+10
NV,2002,2173791.0,10,NV+2002+10
NV,2001,2098399.0,10,NV+2001+10
NV,1999,1934718.0,10,NV+1999+10
NV,2000,2018741.0,10,NV+2000+10
NV,1997,1764104.0,10,NV+1997+10
NV,1998,1853192.0,10,NV+1998+10
NV,1995,1581578.0,10,NV+1995+10
NV,1996,1666320.0,10,NV+1996+10
NV,1992,1351367.0,10,NV+1992+10
NV,1993,1411215.0,10,NV+1993+10
NV,1994,1499298.0,10,NV+1994+10
NV,1991,1296172.0,10,NV+1991+10
NV,1990,1220695.0,10,NV+1990+10
NH,1990,1112384.0,10,NH+1990+10
NH,1991,1109929.0,10,NH+1991+10
NH,1994,1142561.0,10,NH+1994+10
NH,1993,1129458.0,10,NH+1993+10
NH,1992,1117785.0,10,NH+1992+10
NH,1996,1174719.0,10,NH+1996+10
NH,1995,1157561.0,10,NH+1995+10
NH,1998,1205941.0,10,NH+1998+10
NH,1997,1189425.0,10,NH+1997+10
NH,2000,1239882.0,10,NH+2000+10
NH,1999,1222015.0,10,NH+1999+10
NH,2001,1255517.0,10,NH+2001+10
NH,2002,1269089.0,10,NH+2002+10
NH,2004,1290121.0,10,NH+2004+10
NH,2003,1279840.0,10,NH+2003+10
NH,2005,1298492.0,10,NH+2005+10
NH,2006,1308389.0,10,NH+2006+10
NH,2008,1315906.0,10,NH+2008+10
NH,2007,1312540.0,10,NH+2007+10
NH,2009,1316102.0,10,NH+2009+10
NH,2013,1323459.0,10,NH+2013+10
NH,2010,1316614.0,10,NH+2010+10
NH,2011,1318075.0,10,NH+2011+10
NH,2012,1321617.0,10,NH+2012+10
NJ,2012,8867749.0,10,NJ+2012+10
NJ,2011,8836639.0,10,NJ+2011+10
NJ,2010,8802707.0,10,NJ+2010+10
NJ,2013,8899339.0,10,NJ+2013+10
NJ,2009,8755602.0,10,NJ+2009+10
NJ,2007,8677885.0,10,NJ+2007+10
NJ,2008,8711090.0,10,NJ+2008+10
NJ,2006,8661679.0,10,NJ+2006+10
NJ,2005,8651974.0,10,NJ+2005+10
NJ,2003,8601402.0,10,NJ+2003+10
NJ,2004,8634561.0,10,NJ+2004+10
NJ,2002,8552643.0,10,NJ+2002+10
NJ,2001,8492671.0,10,NJ+2001+10
NJ,1999,8359592.0,10,NJ+1999+10
NJ,2000,8430621.0,10,NJ+2000+10
NJ,1997,8218808.0,10,NJ+1997+10
NJ,1998,8287418.0,10,NJ+1998+10
NJ,1995,8083242.0,10,NJ+1995+10
NJ,1996,8149596.0,10,NJ+1996+10
NJ,1992,7880508.0,10,NJ+1992+10
NJ,1993,7948915.0,10,NJ+1993+10
NJ,1994,8014306.0,10,NJ+1994+10
NJ,1991,7814676.0,10,NJ+1991+10
NJ,1990,7762963.0,10,NJ+1990+10
NM,1990,1521574.0,10,NM+1990+10
NM,1991,1555305.0,10,NM+1991+10
NM,1993,1636453.0,10,NM+1993+10
NM,1992,1595442.0,10,NM+1992+10
NM,1994,1682398.0,10,NM+1994+10
NM,1995,1720394.0,10,NM+1995+10
NM,1996,1752326.0,10,NM+1996+10
NM,1998,1793484.0,10,NM+1998+10
NM,1997,1774839.0,10,NM+1997+10
NM,1999,1808082.0,10,NM+1999+10
NM,2000,1821204.0,10,NM+2000+10
NM,2001,1831690.0,10,NM+2001+10
NM,2002,1855309.0,10,NM+2002+10
NM,2004,1903808.0,10,NM+2004+10
NM,2003,1877574.0,10,NM+2003+10
NM,2005,1932274.0,10,NM+2005+10
NM,2006,1962137.0,10,NM+2006+10
NM,2008,2010662.0,10,NM+2008+10
NM,2007,1990070.0,10,NM+2007+10
NM,2013,2085287.0,10,NM+2013+10
NM,2009,2036802.0,10,NM+2009+10
NM,2010,2064982.0,10,NM+2010+10
NM,2011,2077919.0,10,NM+2011+10
NM,2012,2083540.0,10,NM+2012+10
NY,2012,19576125.0,10,NY+2012+10
NY,2011,19502728.0,10,NY+2011+10
NY,2010,19398228.0,10,NY+2010+10
NY,2009,19307066.0,10,NY+2009+10
NY,2013,19651127.0,10,NY+2013+10
NY,2007,19132335.0,10,NY+2007+10
NY,2008,19212436.0,10,NY+2008+10
NY,2006,19104631.0,10,NY+2006+10
NY,2005,19132610.0,10,NY+2005+10
NY,2003,19175939.0,10,NY+2003+10
NY,2004,19171567.0,10,NY+2004+10
NY,2002,19137800.0,10,NY+2002+10
NY,2001,19082838.0,10,NY+2001+10
NY,1999,18882725.0,10,NY+1999+10
NY,2000,19001780.0,10,NY+2000+10
NY,1997,18656546.0,10,NY+1997+10
NY,1998,18755906.0,10,NY+1998+10
NY,1996,18588460.0,10,NY+1996+10
NY,1995,18524104.0,10,NY+1995+10
NY,1994,18459470.0,10,NY+1994+10
NY,1992,18246653.0,10,NY+1992+10
NY,1993,18374954.0,10,NY+1993+10
NY,1991,18122510.0,10,NY+1991+10
NY,1990,18020784.0,10,NY+1990+10
NC,1990,6664016.0,10,NC+1990+10
NC,1991,6784280.0,10,NC+1991+10
NC,1993,7042818.0,10,NC+1993+10
NC,1992,6897214.0,10,NC+1992+10
NC,1994,7187398.0,10,NC+1994+10
NC,1995,7344674.0,10,NC+1995+10
NC,1996,7500670.0,10,NC+1996+10
NC,1998,7809122.0,10,NC+1998+10
NC,1997,7656825.0,10,NC+1997+10
NC,2000,8081614.0,10,NC+2000+10
NC,1999,7949362.0,10,NC+1999+10
NC,2001,8210122.0,10,NC+2001+10
NC,2002,8326201.0,10,NC+2002+10
NC,2004,8553152.0,10,NC+2004+10
NC,2003,8422501.0,10,NC+2003+10
NC,2005,8705407.0,10,NC+2005+10
NC,2006,8917270.0,10,NC+2006+10
NC,2008,9309449.0,10,NC+2008+10
NC,2007,9118037.0,10,NC+2007+10
NC,2013,9848060.0,10,NC+2013+10
NC,2009,9449566.0,10,NC+2009+10
NC,2010,9559533.0,10,NC+2010+10
NC,2011,9651377.0,10,NC+2011+10
NC,2012,9748364.0,10,NC+2012+10
ND,2012,701345.0,10,ND+2012+10
ND,2011,684867.0,10,ND+2011+10
ND,2010,674344.0,10,ND+2010+10
ND,2009,664968.0,10,ND+2009+10
ND,2013,723393.0,10,ND+2013+10
ND,2007,652822.0,10,ND+2007+10
ND,2008,657569.0,10,ND+2008+10
